account_id,district_id,frequency
1137,60,MONTHLY ISSUANCE
2570,1,MONTHLY ISSUANCE
3092,46,MONTHLY ISSUANCE
5661,53,MONTHLY ISSUANCE
809,36,MONTHLY ISSUANCE
522,17,MONTHLY ISSUANCE
2630,64,MONTHLY ISSUANCE
957,70,MONTHLY ISSUANCE
1682,49,MONTHLY ISSUANCE
3587,64,MONTHLY ISSUANCE
4269,26,MONTHLY ISSUANCE
3338,25,MONTHLY ISSUANCE
3655,1,MONTHLY ISSUANCE
84,44,ISSUANCE AFTER TRANSACTION
4439,30,MONTHLY ISSUANCE
4462,73,WEEKLY ISSUANCE
3814,74,MONTHLY ISSUANCE
2780,63,MONTHLY ISSUANCE
3273,74,MONTHLY ISSUANCE
3559,18,MONTHLY ISSUANCE
3968,36,MONTHLY ISSUANCE
2159,1,MONTHLY ISSUANCE
849,1,MONTHLY ISSUANCE
2288,69,MONTHLY ISSUANCE
3051,9,MONTHLY ISSUANCE
946,21,MONTHLY ISSUANCE
2075,33,MONTHLY ISSUANCE
8931,63,WEEKLY ISSUANCE
9225,11,MONTHLY ISSUANCE
3278,4,MONTHLY ISSUANCE
2811,4,MONTHLY ISSUANCE
1670,12,MONTHLY ISSUANCE
275,29,MONTHLY ISSUANCE
1455,66,MONTHLY ISSUANCE
1311,60,MONTHLY ISSUANCE
6678,54,MONTHLY ISSUANCE
145,31,MONTHLY ISSUANCE
312,41,MONTHLY ISSUANCE
2233,43,MONTHLY ISSUANCE
3530,34,MONTHLY ISSUANCE
7828,36,MONTHLY ISSUANCE
9024,1,MONTHLY ISSUANCE
1711,63,MONTHLY ISSUANCE
2223,44,MONTHLY ISSUANCE
646,51,MONTHLY ISSUANCE
2548,57,MONTHLY ISSUANCE
2567,17,MONTHLY ISSUANCE
2153,31,WEEKLY ISSUANCE
1243,1,MONTHLY ISSUANCE
3238,47,MONTHLY ISSUANCE
954,74,MONTHLY ISSUANCE
9633,70,MONTHLY ISSUANCE
2716,66,MONTHLY ISSUANCE
1580,69,MONTHLY ISSUANCE
1483,10,MONTHLY ISSUANCE
1263,30,WEEKLY ISSUANCE
3966,42,MONTHLY ISSUANCE
3937,76,MONTHLY ISSUANCE
1591,65,MONTHLY ISSUANCE
658,4,MONTHLY ISSUANCE
3638,52,ISSUANCE AFTER TRANSACTION
2605,21,MONTHLY ISSUANCE
3661,50,MONTHLY ISSUANCE
2686,26,MONTHLY ISSUANCE
2944,22,MONTHLY ISSUANCE
4994,1,WEEKLY ISSUANCE
3949,54,MONTHLY ISSUANCE
332,36,MONTHLY ISSUANCE
69,64,MONTHLY ISSUANCE
3673,30,MONTHLY ISSUANCE
5267,4,MONTHLY ISSUANCE
3170,1,MONTHLY ISSUANCE
1632,18,WEEKLY ISSUANCE
2143,1,MONTHLY ISSUANCE
1227,69,MONTHLY ISSUANCE
204,67,MONTHLY ISSUANCE
1093,54,MONTHLY ISSUANCE
1486,63,MONTHLY ISSUANCE
4253,43,MONTHLY ISSUANCE
1196,29,MONTHLY ISSUANCE
3442,4,MONTHLY ISSUANCE
9051,5,WEEKLY ISSUANCE
3373,27,MONTHLY ISSUANCE
1036,11,MONTHLY ISSUANCE
3727,66,MONTHLY ISSUANCE
2844,43,MONTHLY ISSUANCE
10297,14,MONTHLY ISSUANCE
3755,64,MONTHLY ISSUANCE
1298,7,MONTHLY ISSUANCE
1139,34,ISSUANCE AFTER TRANSACTION
660,68,MONTHLY ISSUANCE
335,74,MONTHLY ISSUANCE
412,74,MONTHLY ISSUANCE
2863,14,MONTHLY ISSUANCE
2274,66,MONTHLY ISSUANCE
2522,36,MONTHLY ISSUANCE
4981,54,MONTHLY ISSUANCE
771,22,MONTHLY ISSUANCE
3832,45,MONTHLY ISSUANCE
1508,69,MONTHLY ISSUANCE
3784,25,MONTHLY ISSUANCE
9645,38,MONTHLY ISSUANCE
3947,76,MONTHLY ISSUANCE
2416,5,MONTHLY ISSUANCE
2243,25,MONTHLY ISSUANCE
3993,54,MONTHLY ISSUANCE
2225,15,MONTHLY ISSUANCE
1759,39,MONTHLY ISSUANCE
2207,35,MONTHLY ISSUANCE
3803,61,MONTHLY ISSUANCE
2754,57,WEEKLY ISSUANCE
3009,1,MONTHLY ISSUANCE
314,15,ISSUANCE AFTER TRANSACTION
554,26,MONTHLY ISSUANCE
2217,73,MONTHLY ISSUANCE
262,75,MONTHLY ISSUANCE
2214,45,MONTHLY ISSUANCE
976,77,MONTHLY ISSUANCE
1439,11,MONTHLY ISSUANCE
417,73,MONTHLY ISSUANCE
3084,59,WEEKLY ISSUANCE
4204,21,MONTHLY ISSUANCE
9504,9,MONTHLY ISSUANCE
414,1,MONTHLY ISSUANCE
4424,48,MONTHLY ISSUANCE
3389,13,MONTHLY ISSUANCE
2106,1,MONTHLY ISSUANCE
355,62,WEEKLY ISSUANCE
2702,74,MONTHLY ISSUANCE
11054,59,WEEKLY ISSUANCE
10558,40,MONTHLY ISSUANCE
1859,50,MONTHLY ISSUANCE
2109,34,MONTHLY ISSUANCE
6512,34,WEEKLY ISSUANCE
1963,42,MONTHLY ISSUANCE
1977,41,MONTHLY ISSUANCE
5181,75,MONTHLY ISSUANCE
1791,1,MONTHLY ISSUANCE
2635,27,MONTHLY ISSUANCE
1623,1,MONTHLY ISSUANCE
4293,64,ISSUANCE AFTER TRANSACTION
4851,52,MONTHLY ISSUANCE
2774,42,MONTHLY ISSUANCE
2469,11,MONTHLY ISSUANCE
3931,28,MONTHLY ISSUANCE
2348,65,MONTHLY ISSUANCE
218,68,MONTHLY ISSUANCE
804,64,MONTHLY ISSUANCE
923,13,MONTHLY ISSUANCE
1744,76,MONTHLY ISSUANCE
2890,69,MONTHLY ISSUANCE
1233,31,MONTHLY ISSUANCE
2719,10,MONTHLY ISSUANCE
516,6,MONTHLY ISSUANCE
2551,5,MONTHLY ISSUANCE
2499,2,MONTHLY ISSUANCE
2893,39,MONTHLY ISSUANCE
1922,60,MONTHLY ISSUANCE
264,15,MONTHLY ISSUANCE
3890,50,MONTHLY ISSUANCE
6686,61,MONTHLY ISSUANCE
3519,52,MONTHLY ISSUANCE
3597,1,ISSUANCE AFTER TRANSACTION
1611,69,MONTHLY ISSUANCE
2230,7,MONTHLY ISSUANCE
3933,61,MONTHLY ISSUANCE
2212,33,MONTHLY ISSUANCE
1964,25,MONTHLY ISSUANCE
4999,1,MONTHLY ISSUANCE
8680,17,MONTHLY ISSUANCE
1612,66,MONTHLY ISSUANCE
2390,1,MONTHLY ISSUANCE
2600,1,MONTHLY ISSUANCE
1737,77,MONTHLY ISSUANCE
2993,1,WEEKLY ISSUANCE
2753,26,MONTHLY ISSUANCE
2409,76,MONTHLY ISSUANCE
949,58,MONTHLY ISSUANCE
3468,32,MONTHLY ISSUANCE
3979,37,MONTHLY ISSUANCE
296,49,MONTHLY ISSUANCE
1836,42,MONTHLY ISSUANCE
1111,5,MONTHLY ISSUANCE
3680,27,MONTHLY ISSUANCE
1916,72,MONTHLY ISSUANCE
2473,14,MONTHLY ISSUANCE
390,44,MONTHLY ISSUANCE
3439,16,MONTHLY ISSUANCE
7594,16,MONTHLY ISSUANCE
3578,1,MONTHLY ISSUANCE
2226,2,MONTHLY ISSUANCE
466,71,MONTHLY ISSUANCE
3335,35,MONTHLY ISSUANCE
620,26,MONTHLY ISSUANCE
2074,12,MONTHLY ISSUANCE
1380,53,MONTHLY ISSUANCE
2304,49,MONTHLY ISSUANCE
3754,37,WEEKLY ISSUANCE
1102,70,MONTHLY ISSUANCE
55,20,MONTHLY ISSUANCE
2403,25,MONTHLY ISSUANCE
1732,51,MONTHLY ISSUANCE
3721,22,MONTHLY ISSUANCE
184,77,MONTHLY ISSUANCE
691,24,MONTHLY ISSUANCE
10233,27,MONTHLY ISSUANCE
3358,44,MONTHLY ISSUANCE
4,12,MONTHLY ISSUANCE
3151,6,MONTHLY ISSUANCE
2017,54,MONTHLY ISSUANCE
2804,53,MONTHLY ISSUANCE
1310,1,MONTHLY ISSUANCE
3016,26,MONTHLY ISSUANCE
827,36,MONTHLY ISSUANCE
959,1,MONTHLY ISSUANCE
1585,42,MONTHLY ISSUANCE
590,50,MONTHLY ISSUANCE
3924,70,MONTHLY ISSUANCE
2772,11,MONTHLY ISSUANCE
1962,77,MONTHLY ISSUANCE
10478,70,WEEKLY ISSUANCE
5692,66,MONTHLY ISSUANCE
1265,49,MONTHLY ISSUANCE
167,29,WEEKLY ISSUANCE
2187,9,WEEKLY ISSUANCE
3079,18,MONTHLY ISSUANCE
3286,8,MONTHLY ISSUANCE
230,1,MONTHLY ISSUANCE
3193,74,MONTHLY ISSUANCE
5593,15,MONTHLY ISSUANCE
4088,45,MONTHLY ISSUANCE
3409,23,MONTHLY ISSUANCE
1216,77,MONTHLY ISSUANCE
2491,76,MONTHLY ISSUANCE
2498,40,MONTHLY ISSUANCE
3366,68,MONTHLY ISSUANCE
936,7,MONTHLY ISSUANCE
856,2,MONTHLY ISSUANCE
718,1,MONTHLY ISSUANCE
3698,1,MONTHLY ISSUANCE
3462,51,MONTHLY ISSUANCE
3881,21,MONTHLY ISSUANCE
3709,74,MONTHLY ISSUANCE
1349,75,MONTHLY ISSUANCE
1886,32,MONTHLY ISSUANCE
1897,61,ISSUANCE AFTER TRANSACTION
1564,48,MONTHLY ISSUANCE
2062,70,MONTHLY ISSUANCE
141,38,MONTHLY ISSUANCE
1763,73,MONTHLY ISSUANCE
2611,1,MONTHLY ISSUANCE
825,19,MONTHLY ISSUANCE
3943,71,MONTHLY ISSUANCE
9422,70,MONTHLY ISSUANCE
1606,23,MONTHLY ISSUANCE
3263,44,MONTHLY ISSUANCE
2289,1,MONTHLY ISSUANCE
3121,46,MONTHLY ISSUANCE
3088,18,MONTHLY ISSUANCE
3952,26,MONTHLY ISSUANCE
3974,55,MONTHLY ISSUANCE
3502,74,MONTHLY ISSUANCE
3351,70,MONTHLY ISSUANCE
2105,70,MONTHLY ISSUANCE
3144,67,MONTHLY ISSUANCE
846,72,MONTHLY ISSUANCE
357,20,MONTHLY ISSUANCE
103,44,MONTHLY ISSUANCE
3118,48,MONTHLY ISSUANCE
4361,69,MONTHLY ISSUANCE
1722,32,MONTHLY ISSUANCE
4273,15,MONTHLY ISSUANCE
1510,33,MONTHLY ISSUANCE
895,24,MONTHLY ISSUANCE
840,70,MONTHLY ISSUANCE
2263,36,MONTHLY ISSUANCE
356,70,MONTHLY ISSUANCE
4863,5,MONTHLY ISSUANCE
3455,34,MONTHLY ISSUANCE
4092,74,MONTHLY ISSUANCE
10807,34,MONTHLY ISSUANCE
2598,1,MONTHLY ISSUANCE
2633,25,MONTHLY ISSUANCE
1800,51,MONTHLY ISSUANCE
1698,68,MONTHLY ISSUANCE
3994,15,MONTHLY ISSUANCE
1365,42,MONTHLY ISSUANCE
666,27,MONTHLY ISSUANCE
9242,57,MONTHLY ISSUANCE
4346,25,MONTHLY ISSUANCE
3296,67,MONTHLY ISSUANCE
2864,54,MONTHLY ISSUANCE
1980,49,MONTHLY ISSUANCE
1445,60,MONTHLY ISSUANCE
821,60,MONTHLY ISSUANCE
5591,9,MONTHLY ISSUANCE
236,72,MONTHLY ISSUANCE
210,48,MONTHLY ISSUANCE
3795,36,MONTHLY ISSUANCE
865,17,MONTHLY ISSUANCE
739,66,MONTHLY ISSUANCE
3672,26,MONTHLY ISSUANCE
2334,50,MONTHLY ISSUANCE
1028,23,MONTHLY ISSUANCE
468,49,MONTHLY ISSUANCE
853,1,MONTHLY ISSUANCE
525,70,MONTHLY ISSUANCE
3322,65,WEEKLY ISSUANCE
2033,71,MONTHLY ISSUANCE
3130,13,MONTHLY ISSUANCE
2904,13,MONTHLY ISSUANCE
1014,74,MONTHLY ISSUANCE
116,8,MONTHLY ISSUANCE
10436,60,MONTHLY ISSUANCE
4214,1,MONTHLY ISSUANCE
824,32,MONTHLY ISSUANCE
3743,1,MONTHLY ISSUANCE
2192,59,MONTHLY ISSUANCE
2406,5,MONTHLY ISSUANCE
2889,8,MONTHLY ISSUANCE
1369,32,MONTHLY ISSUANCE
2767,54,MONTHLY ISSUANCE
4008,27,MONTHLY ISSUANCE
874,56,WEEKLY ISSUANCE
3815,1,MONTHLY ISSUANCE
3605,3,MONTHLY ISSUANCE
3138,37,MONTHLY ISSUANCE
2578,54,MONTHLY ISSUANCE
2708,1,MONTHLY ISSUANCE
631,68,MONTHLY ISSUANCE
1170,25,MONTHLY ISSUANCE
2650,72,MONTHLY ISSUANCE
7890,23,MONTHLY ISSUANCE
3219,1,MONTHLY ISSUANCE
3115,14,MONTHLY ISSUANCE
208,54,MONTHLY ISSUANCE
286,71,MONTHLY ISSUANCE
898,71,MONTHLY ISSUANCE
2936,3,MONTHLY ISSUANCE
3422,21,MONTHLY ISSUANCE
10049,17,MONTHLY ISSUANCE
1250,62,MONTHLY ISSUANCE
1384,74,WEEKLY ISSUANCE
2624,31,MONTHLY ISSUANCE
3349,47,MONTHLY ISSUANCE
1351,40,MONTHLY ISSUANCE
2631,1,MONTHLY ISSUANCE
7520,9,MONTHLY ISSUANCE
10065,76,MONTHLY ISSUANCE
708,26,MONTHLY ISSUANCE
3917,1,MONTHLY ISSUANCE
514,70,MONTHLY ISSUANCE
2659,14,MONTHLY ISSUANCE
3265,52,ISSUANCE AFTER TRANSACTION
1832,70,MONTHLY ISSUANCE
7565,59,MONTHLY ISSUANCE
3308,40,MONTHLY ISSUANCE
1932,35,MONTHLY ISSUANCE
1521,74,MONTHLY ISSUANCE
2909,58,MONTHLY ISSUANCE
3706,8,MONTHLY ISSUANCE
1847,47,MONTHLY ISSUANCE
2335,70,MONTHLY ISSUANCE
3041,70,MONTHLY ISSUANCE
3116,54,MONTHLY ISSUANCE
251,74,MONTHLY ISSUANCE
3632,56,WEEKLY ISSUANCE
2929,51,MONTHLY ISSUANCE
10345,36,MONTHLY ISSUANCE
1450,63,MONTHLY ISSUANCE
1461,73,MONTHLY ISSUANCE
1920,40,MONTHLY ISSUANCE
734,5,MONTHLY ISSUANCE
8085,73,MONTHLY ISSUANCE
1948,64,MONTHLY ISSUANCE
3534,59,MONTHLY ISSUANCE
278,73,MONTHLY ISSUANCE
2012,4,MONTHLY ISSUANCE
1020,56,MONTHLY ISSUANCE
2986,63,MONTHLY ISSUANCE
615,72,MONTHLY ISSUANCE
7894,27,MONTHLY ISSUANCE
3294,75,MONTHLY ISSUANCE
2450,48,MONTHLY ISSUANCE
1503,71,MONTHLY ISSUANCE
3247,61,MONTHLY ISSUANCE
3568,40,MONTHLY ISSUANCE
152,1,MONTHLY ISSUANCE
5072,6,MONTHLY ISSUANCE
1456,9,MONTHLY ISSUANCE
1622,19,MONTHLY ISSUANCE
10215,38,MONTHLY ISSUANCE
2247,24,MONTHLY ISSUANCE
2205,51,MONTHLY ISSUANCE
1543,1,MONTHLY ISSUANCE
1655,41,MONTHLY ISSUANCE
3976,74,MONTHLY ISSUANCE
1383,11,MONTHLY ISSUANCE
439,69,MONTHLY ISSUANCE
1550,1,MONTHLY ISSUANCE
101,35,MONTHLY ISSUANCE
1473,39,MONTHLY ISSUANCE
1121,32,MONTHLY ISSUANCE
2254,1,MONTHLY ISSUANCE
3806,36,MONTHLY ISSUANCE
283,44,MONTHLY ISSUANCE
2432,8,MONTHLY ISSUANCE
3802,44,MONTHLY ISSUANCE
3821,18,MONTHLY ISSUANCE
3907,37,MONTHLY ISSUANCE
3854,8,MONTHLY ISSUANCE
3606,1,MONTHLY ISSUANCE
1939,6,WEEKLY ISSUANCE
5726,17,ISSUANCE AFTER TRANSACTION
3998,2,MONTHLY ISSUANCE
3021,10,MONTHLY ISSUANCE
1607,71,MONTHLY ISSUANCE
1733,18,MONTHLY ISSUANCE
2474,33,MONTHLY ISSUANCE
3816,25,MONTHLY ISSUANCE
766,3,MONTHLY ISSUANCE
695,5,MONTHLY ISSUANCE
2287,1,MONTHLY ISSUANCE
1358,39,MONTHLY ISSUANCE
3019,33,MONTHLY ISSUANCE
1641,50,MONTHLY ISSUANCE
1624,53,MONTHLY ISSUANCE
798,1,MONTHLY ISSUANCE
7240,17,MONTHLY ISSUANCE
4458,60,MONTHLY ISSUANCE
3596,59,MONTHLY ISSUANCE
1709,24,MONTHLY ISSUANCE
3859,53,MONTHLY ISSUANCE
481,72,MONTHLY ISSUANCE
1070,62,MONTHLY ISSUANCE
3280,1,MONTHLY ISSUANCE
689,1,MONTHLY ISSUANCE
4488,33,MONTHLY ISSUANCE
2246,1,MONTHLY ISSUANCE
3301,14,MONTHLY ISSUANCE
7997,10,MONTHLY ISSUANCE
1542,1,MONTHLY ISSUANCE
5395,47,MONTHLY ISSUANCE
780,3,MONTHLY ISSUANCE
5505,1,MONTHLY ISSUANCE
3178,4,MONTHLY ISSUANCE
500,56,MONTHLY ISSUANCE
3451,52,MONTHLY ISSUANCE
1304,40,MONTHLY ISSUANCE
3664,1,MONTHLY ISSUANCE
3038,10,MONTHLY ISSUANCE
951,3,MONTHLY ISSUANCE
1529,1,MONTHLY ISSUANCE
3027,62,MONTHLY ISSUANCE
4342,74,MONTHLY ISSUANCE
1582,28,MONTHLY ISSUANCE
2730,23,MONTHLY ISSUANCE
8896,28,ISSUANCE AFTER TRANSACTION
1716,46,MONTHLY ISSUANCE
986,74,MONTHLY ISSUANCE
1192,29,MONTHLY ISSUANCE
2116,70,MONTHLY ISSUANCE
4127,50,MONTHLY ISSUANCE
3791,1,WEEKLY ISSUANCE
3531,59,MONTHLY ISSUANCE
2994,77,MONTHLY ISSUANCE
1328,8,MONTHLY ISSUANCE
97,74,MONTHLY ISSUANCE
3648,61,MONTHLY ISSUANCE
2591,1,MONTHLY ISSUANCE
1614,63,MONTHLY ISSUANCE
706,49,MONTHLY ISSUANCE
2232,1,MONTHLY ISSUANCE
2946,54,MONTHLY ISSUANCE
2346,27,MONTHLY ISSUANCE
3736,54,MONTHLY ISSUANCE
3887,62,MONTHLY ISSUANCE
1672,5,MONTHLY ISSUANCE
1752,68,MONTHLY ISSUANCE
1996,6,WEEKLY ISSUANCE
1244,68,MONTHLY ISSUANCE
1213,36,MONTHLY ISSUANCE
3928,24,MONTHLY ISSUANCE
1045,3,MONTHLY ISSUANCE
302,7,MONTHLY ISSUANCE
444,26,MONTHLY ISSUANCE
2035,53,MONTHLY ISSUANCE
3942,27,WEEKLY ISSUANCE
9494,21,MONTHLY ISSUANCE
913,59,MONTHLY ISSUANCE
3248,77,MONTHLY ISSUANCE
51,67,MONTHLY ISSUANCE
132,40,ISSUANCE AFTER TRANSACTION
3512,46,MONTHLY ISSUANCE
6792,1,MONTHLY ISSUANCE
491,44,MONTHLY ISSUANCE
9513,59,MONTHLY ISSUANCE
684,49,MONTHLY ISSUANCE
3285,43,MONTHLY ISSUANCE
3434,32,MONTHLY ISSUANCE
2619,20,MONTHLY ISSUANCE
6158,67,MONTHLY ISSUANCE
1013,59,MONTHLY ISSUANCE
3523,65,MONTHLY ISSUANCE
136,74,MONTHLY ISSUANCE
632,29,MONTHLY ISSUANCE
3769,3,MONTHLY ISSUANCE
2757,54,MONTHLY ISSUANCE
360,32,MONTHLY ISSUANCE
9199,72,MONTHLY ISSUANCE
2752,74,MONTHLY ISSUANCE
10694,73,WEEKLY ISSUANCE
76,52,MONTHLY ISSUANCE
1924,66,MONTHLY ISSUANCE
8772,1,MONTHLY ISSUANCE
2505,60,MONTHLY ISSUANCE
7542,54,MONTHLY ISSUANCE
1074,59,MONTHLY ISSUANCE
3495,54,MONTHLY ISSUANCE
1904,70,MONTHLY ISSUANCE
1040,19,MONTHLY ISSUANCE
776,66,MONTHLY ISSUANCE
3162,63,WEEKLY ISSUANCE
379,32,MONTHLY ISSUANCE
3731,70,MONTHLY ISSUANCE
1323,43,MONTHLY ISSUANCE
580,75,MONTHLY ISSUANCE
2805,39,MONTHLY ISSUANCE
1399,45,MONTHLY ISSUANCE
1210,28,MONTHLY ISSUANCE
8972,70,MONTHLY ISSUANCE
891,34,MONTHLY ISSUANCE
2888,19,MONTHLY ISSUANCE
832,42,MONTHLY ISSUANCE
1905,34,MONTHLY ISSUANCE
7713,50,WEEKLY ISSUANCE
4099,54,MONTHLY ISSUANCE
3055,15,MONTHLY ISSUANCE
1715,60,MONTHLY ISSUANCE
1646,1,WEEKLY ISSUANCE
612,1,MONTHLY ISSUANCE
450,59,MONTHLY ISSUANCE
10445,72,MONTHLY ISSUANCE
268,3,MONTHLY ISSUANCE
3240,35,WEEKLY ISSUANCE
877,1,MONTHLY ISSUANCE
621,52,MONTHLY ISSUANCE
1124,26,MONTHLY ISSUANCE
687,27,MONTHLY ISSUANCE
3590,57,MONTHLY ISSUANCE
3459,76,MONTHLY ISSUANCE
2389,40,MONTHLY ISSUANCE
2837,46,MONTHLY ISSUANCE
2190,41,WEEKLY ISSUANCE
3746,70,MONTHLY ISSUANCE
2982,19,MONTHLY ISSUANCE
9263,68,MONTHLY ISSUANCE
1405,53,MONTHLY ISSUANCE
1954,72,MONTHLY ISSUANCE
1973,71,MONTHLY ISSUANCE
3448,58,WEEKLY ISSUANCE
1913,48,MONTHLY ISSUANCE
958,72,MONTHLY ISSUANCE
3199,66,MONTHLY ISSUANCE
375,68,MONTHLY ISSUANCE
1270,55,ISSUANCE AFTER TRANSACTION
9548,62,MONTHLY ISSUANCE
3522,16,MONTHLY ISSUANCE
669,35,MONTHLY ISSUANCE
732,38,MONTHLY ISSUANCE
4585,27,MONTHLY ISSUANCE
171,46,MONTHLY ISSUANCE
3676,58,MONTHLY ISSUANCE
1082,2,MONTHLY ISSUANCE
6699,35,MONTHLY ISSUANCE
1219,1,MONTHLY ISSUANCE
4803,26,MONTHLY ISSUANCE
1528,50,MONTHLY ISSUANCE
9510,1,MONTHLY ISSUANCE
7926,69,WEEKLY ISSUANCE
3591,1,ISSUANCE AFTER TRANSACTION
1058,47,MONTHLY ISSUANCE
1431,41,MONTHLY ISSUANCE
181,21,MONTHLY ISSUANCE
603,62,MONTHLY ISSUANCE
409,1,MONTHLY ISSUANCE
3584,55,MONTHLY ISSUANCE
93,2,MONTHLY ISSUANCE
2104,48,MONTHLY ISSUANCE
2710,12,MONTHLY ISSUANCE
3957,33,WEEKLY ISSUANCE
1869,1,MONTHLY ISSUANCE
2397,70,MONTHLY ISSUANCE
2603,9,MONTHLY ISSUANCE
3723,2,MONTHLY ISSUANCE
3668,1,MONTHLY ISSUANCE
2400,40,MONTHLY ISSUANCE
3015,19,MONTHLY ISSUANCE
558,10,MONTHLY ISSUANCE
3114,1,MONTHLY ISSUANCE
4626,9,MONTHLY ISSUANCE
1444,70,MONTHLY ISSUANCE
4447,62,MONTHLY ISSUANCE
3515,68,MONTHLY ISSUANCE
8158,48,WEEKLY ISSUANCE
848,31,MONTHLY ISSUANCE
1086,37,MONTHLY ISSUANCE
2602,46,MONTHLY ISSUANCE
4768,39,MONTHLY ISSUANCE
507,52,MONTHLY ISSUANCE
3647,77,MONTHLY ISSUANCE
3180,1,MONTHLY ISSUANCE
1271,17,MONTHLY ISSUANCE
2870,1,MONTHLY ISSUANCE
3645,36,MONTHLY ISSUANCE
3239,5,MONTHLY ISSUANCE
3485,53,MONTHLY ISSUANCE
567,15,MONTHLY ISSUANCE
373,67,MONTHLY ISSUANCE
2977,28,MONTHLY ISSUANCE
488,25,MONTHLY ISSUANCE
3120,1,MONTHLY ISSUANCE
3801,1,MONTHLY ISSUANCE
72,1,WEEKLY ISSUANCE
10361,21,MONTHLY ISSUANCE
587,19,MONTHLY ISSUANCE
1097,67,MONTHLY ISSUANCE
3206,38,MONTHLY ISSUANCE
3696,1,MONTHLY ISSUANCE
2387,70,MONTHLY ISSUANCE
3585,1,MONTHLY ISSUANCE
2706,47,MONTHLY ISSUANCE
2773,38,MONTHLY ISSUANCE
1781,10,MONTHLY ISSUANCE
962,64,MONTHLY ISSUANCE
2395,3,MONTHLY ISSUANCE
3227,1,MONTHLY ISSUANCE
2295,57,MONTHLY ISSUANCE
9631,11,MONTHLY ISSUANCE
140,24,MONTHLY ISSUANCE
788,12,MONTHLY ISSUANCE
2040,75,MONTHLY ISSUANCE
1029,26,MONTHLY ISSUANCE
3318,62,MONTHLY ISSUANCE
2420,35,MONTHLY ISSUANCE
3432,1,MONTHLY ISSUANCE
6688,16,MONTHLY ISSUANCE
3899,22,MONTHLY ISSUANCE
1275,32,MONTHLY ISSUANCE
1087,55,MONTHLY ISSUANCE
1396,46,MONTHLY ISSUANCE
3573,59,MONTHLY ISSUANCE
3149,57,MONTHLY ISSUANCE
1007,1,MONTHLY ISSUANCE
4379,44,MONTHLY ISSUANCE
2950,62,MONTHLY ISSUANCE
3793,5,MONTHLY ISSUANCE
3588,33,MONTHLY ISSUANCE
878,52,MONTHLY ISSUANCE
3864,33,MONTHLY ISSUANCE
1266,57,MONTHLY ISSUANCE
3089,12,WEEKLY ISSUANCE
7181,77,ISSUANCE AFTER TRANSACTION
1241,53,MONTHLY ISSUANCE
1004,70,MONTHLY ISSUANCE
2344,13,MONTHLY ISSUANCE
2530,74,MONTHLY ISSUANCE
170,59,MONTHLY ISSUANCE
2319,58,MONTHLY ISSUANCE
7033,75,MONTHLY ISSUANCE
88,31,MONTHLY ISSUANCE
1480,41,WEEKLY ISSUANCE
2526,16,MONTHLY ISSUANCE
2604,68,MONTHLY ISSUANCE
5269,49,MONTHLY ISSUANCE
3563,1,MONTHLY ISSUANCE
3550,68,MONTHLY ISSUANCE
1903,11,MONTHLY ISSUANCE
3153,2,MONTHLY ISSUANCE
265,19,MONTHLY ISSUANCE
2812,18,MONTHLY ISSUANCE
1609,41,MONTHLY ISSUANCE
2737,69,MONTHLY ISSUANCE
7101,54,MONTHLY ISSUANCE
313,73,MONTHLY ISSUANCE
2593,5,MONTHLY ISSUANCE
1232,48,MONTHLY ISSUANCE
2108,74,MONTHLY ISSUANCE
3694,70,MONTHLY ISSUANCE
1289,72,MONTHLY ISSUANCE
2445,52,MONTHLY ISSUANCE
7733,19,WEEKLY ISSUANCE
1758,21,MONTHLY ISSUANCE
9859,27,MONTHLY ISSUANCE
10711,36,MONTHLY ISSUANCE
725,70,MONTHLY ISSUANCE
1739,3,MONTHLY ISSUANCE
10202,70,MONTHLY ISSUANCE
506,67,MONTHLY ISSUANCE
955,59,MONTHLY ISSUANCE
932,20,MONTHLY ISSUANCE
413,18,MONTHLY ISSUANCE
3334,67,MONTHLY ISSUANCE
2625,48,WEEKLY ISSUANCE
2147,28,MONTHLY ISSUANCE
984,2,MONTHLY ISSUANCE
3848,20,MONTHLY ISSUANCE
2825,54,MONTHLY ISSUANCE
5602,19,ISSUANCE AFTER TRANSACTION
1094,35,MONTHLY ISSUANCE
690,10,MONTHLY ISSUANCE
2945,6,MONTHLY ISSUANCE
573,1,WEEKLY ISSUANCE
2131,70,MONTHLY ISSUANCE
2821,54,MONTHLY ISSUANCE
2112,44,MONTHLY ISSUANCE
2506,22,ISSUANCE AFTER TRANSACTION
1078,1,MONTHLY ISSUANCE
1895,35,MONTHLY ISSUANCE
2961,9,MONTHLY ISSUANCE
3426,9,WEEKLY ISSUANCE
3204,61,MONTHLY ISSUANCE
2887,76,MONTHLY ISSUANCE
2468,4,MONTHLY ISSUANCE
3350,74,MONTHLY ISSUANCE
858,52,MONTHLY ISSUANCE
2359,54,MONTHLY ISSUANCE
3726,54,MONTHLY ISSUANCE
584,31,MONTHLY ISSUANCE
392,1,MONTHLY ISSUANCE
869,16,MONTHLY ISSUANCE
526,67,MONTHLY ISSUANCE
571,72,MONTHLY ISSUANCE
3946,70,MONTHLY ISSUANCE
2573,4,MONTHLY ISSUANCE
593,48,MONTHLY ISSUANCE
4086,66,MONTHLY ISSUANCE
6461,50,MONTHLY ISSUANCE
110,36,MONTHLY ISSUANCE
9138,26,MONTHLY ISSUANCE
